"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"87455-2","钾","质量含量","时间点","XXX","定量型","","化学试验类","","","K;K+;钾离子 不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 单位质量的质量数;质量含量(单位质量) 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"87829-8","细菌","存在情况或阈值","时间点","尿液","序数型","","尿液分析类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 尿;小便;下泉 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 时刻;随机;随意;瞬间 细菌类;菌",""
"87929-6","细菌","存在与否或特征标识","时间点","羊水","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 羊膜水;胎水",""
"87930-4","细菌","存在与否或特征标识","时间点","烧伤","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 火疮;灼伤 细菌类;菌",""
"87931-2","细菌","存在与否或特征标识","时间点","植入装置","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 植入（植入物）装置（设备、仪器、器件）;被植入装置;被植入的装置;所植入装置;所植入的装置 细菌类;菌",""
"87932-0","细菌","存在与否或特征标识","时间点","窦","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 窦道 细菌类;菌",""
"87933-8","细菌","存在与否或特征标识","时间点","羊水","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 羊膜水;胎水",""
"87934-6","细菌","存在与否或特征标识","时间点","胆汁","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"87935-3","细菌","存在与否或特征标识","时间点","^血液制品单位","名义型","厌氧微生物培养","微生物学试验类","","","BPU;血液制品单位（Blood product unit，BPU）;血液制品单位（包装）;血液包装单位;超系统 - 血液制品单位 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"87936-1","细菌","存在与否或特征标识","时间点","烧伤","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 火疮;灼伤 细菌类;菌",""
"87937-9","细菌","存在与否或特征标识","时间点","脑脊液","名义型","厌氧微生物培养","微生物学试验类","","","CSF CSF;脊髓液;Cerebral spinal fluid;脑脊髓液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 脊液 脊髓液 脑脊液（Cerebral spinal fluid，CSF） 脑脊髓液",""
"87938-7","细菌","存在与否或特征标识","时间点","植入装置","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 植入（植入物）装置（设备、仪器、器件）;被植入装置;被植入的装置;所植入装置;所植入的装置 细菌类;菌",""
"87939-5","细菌","存在与否或特征标识","时间点","心包液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 心包积液;心包腔积液 时刻;随机;随意;瞬间 细菌类;菌",""
"87940-3","细菌","存在与否或特征标识","时间点","腹膜液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 腹腔积液;水臌;腹水;腹膜腔积水;腹膜腔积液",""
"87941-1","细菌","存在与否或特征标识","时间点","胎盘","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胎座;胎痤;胞衣",""
"87942-9","细菌","存在与否或特征标识","时间点","胸膜液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胸腔积液;胸水;胸膜穿刺液;胸膜腔积水;胸膜腔积液",""
"87943-7","细菌","存在与否或特征标识","时间点","窦","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 窦道 细菌类;菌",""
"87944-5","细菌","存在与否或特征标识","时间点","滑液","名义型","厌氧微生物培养","微生物学试验类","","","关节吸出液;关节抽出液;关节液;骨膜液;滑膜腔积液;关节腔积液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"87954-4","细菌","存在与否或特征标识","时间点","脐带全血","名义型","需氧微生物培养","微生物学试验类","","","全血 - 脐带;脐带血;脐带血液;脐血;血液 - 脐带 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"87955-1","细菌","存在与否或特征标识","时间点","脐带全血","名义型","厌氧微生物培养","微生物学试验类","","","全血 - 脐带;脐带血;脐带血液;脐血;血液 - 脐带 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"88139-1","细菌","存在与否或特征标识","时间点","眼液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"88141-7","细菌","存在与否或特征标识","时间点","眼液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"88236-5","细菌","存在与否或特征标识","时间点","脑脊液","名义型","需氧微生物培养","微生物学试验类","","","CSF CSF;脊髓液;Cerebral spinal fluid;脑脊髓液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 脊液 脊髓液 脑脊液（Cerebral spinal fluid，CSF） 脑脊髓液",""
"88683-8","细菌","存在与否或特征标识","时间点","支气管肺泡灌洗液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 支气管肺泡洗液 时刻;随机;随意;瞬间 细菌类;菌",""
"9482-1","钾","质量浓度","时间点","水","定量型","","化学试验类","","","H2O K;K+;钾离子 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积)",""
"9822-8","细菌","存在与否或特征标识","时间点","透析液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 渗析液;透析物 细菌类;菌",""
"91818-5","细菌","存在与否或特征标识","时间点","呼吸系统标本.上","名义型","厌氧微生物培养","微生物学试验类","","","Up 上的 上边 上边的 上部 上部的 上部的（Upper，Up） 上面 上面的 供检查用的材料;待检物;待试验物;样品;样本;试料;试样 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 受检物 呼吸系统（呼吸道）标本.上;上呼吸系统标本;上呼吸道标本 呼吸道标本（样品、样本）;呼吸系统标本（样品、样本） 在上面 在上面的 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 样品 样本 细菌类;菌 试样 较高 较高的",""
"91819-3","细菌","存在与否或特征标识","时间点","呼吸系统标本.上","名义型","需氧微生物培养","微生物学试验类","","","Up 上的 上边 上边的 上部 上部的 上部的（Upper，Up） 上面 上面的 供检查用的材料;待检物;待试验物;样品;样本;试料;试样 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 受检物 呼吸系统（呼吸道）标本.上;上呼吸系统标本;上呼吸道标本 呼吸道标本（样品、样本）;呼吸系统标本（样品、样本） 在上面 在上面的 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 样品 样本 细菌类;菌 试样 较高 较高的",""
"90270-0","细菌","存在与否或特征标识","时间点","胆汁","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"90273-4","细菌","存在与否或特征标识","时间点","尿液管尖端","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 导尿管尖;导尿管尖端;导管尖;导管尖端;尿液管尖 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"90271-8","细菌","存在与否或特征标识","时间点","心包液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 心包积液;心包腔积液 时刻;随机;随意;瞬间 细菌类;菌",""
"90278-3","细菌","存在与否或特征标识","时间点","滑液","名义型","需氧微生物培养","微生物学试验类","","","关节吸出液;关节抽出液;关节液;骨膜液;滑膜腔积液;关节腔积液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"104865-1","细菌","存在情况或阈值","时间点","尿液","序数型","计算机辅助法","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 尿;小便;下泉 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 计算机辅助型方法;计算机辅助方法",""
"92253-4","微生物","存在与否或特征标识","时间点","分离株/标本","名义型","分子遗传学类实验室方法","微生物学试验类","","","供检查用的材料;待检物;待试验物;样品;样本;试料;试样 分子遗传学;分子遗传学方法;分子遗传学类方法;分子遗传学类检验方法;包括 RFL、PCR 及其他方法在内，用于在分子基础上检测遗传属性的方法的大类;聚合酶链反应;聚合酶链式反应 分离株/标本（样本、样品、试样） 分离物;分离菌;分离菌株;隔离种群 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 受检物 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 样品 样本 试样",""
"106032-6","细菌","存在与否或特征标识","时间点","脓液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 脓",""
"106042-5","细菌","存在与否或特征标识","时间点","母乳","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 母奶 细菌类;菌",""
"90274-2","细菌","存在与否或特征标识","时间点","尿液管尖端","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 导尿管尖;导尿管尖端;导管尖;导管尖端;尿液管尖 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"90276-7","细菌","存在与否或特征标识","时间点","精液","名义型","厌氧微生物培养","微生物学试验类","","","一次射出的精液;射精 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"90279-1","细菌","存在与否或特征标识","时间点","精液","名义型","需氧微生物培养","微生物学试验类","","","一次射出的精液;射精 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"90281-7","细菌","存在与否或特征标识","时间点","腹膜液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 腹腔积液;水臌;腹水;腹膜腔积水;腹膜腔积液",""
"90280-9","细菌","存在与否或特征标识","时间点","腹膜透析液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 渗析液;透析物 细菌类;菌",""
"90277-5","细菌","存在与否或特征标识","时间点","腹膜透析液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 渗析液;透析物 细菌类;菌",""
"90324-5","猪肺炎支原体 DNA","存在情况或阈值","时间点","XXX","序数型","探针法.基因扩增.靶向","微生物学试验类","","","不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 借助扩增的探针方法;借助扩增的探针法;探针法.扩增 借助靶向扩增的探针方法;借助靶向扩增的探针法;探针法.扩增.靶向 原质菌 去氧核糖核酸;脱氧核糖核酸 去氧核糖核酸;脱氧核糖核酸;脱氧核糖核酸（Deoxyribonucleic acid，DNA） 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 扩增型 扩增性 支原体属 支原体病 支原菌 支原质体 时刻;随机;随意;瞬间 枝原体 类菌质体 经过扩增的 脱氧核糖核酸探针",""
"90444-1","二乙胺苯丙酮","质量浓度","时间点","血清/血浆/全血","定量型","毒理学确认试验","药物/毒理学试验类","","","二乙胺苯酮;安非拉酮 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 毒品 毒品类 水平;浓度;质量浓度(单位体积) 确认方法;确认法;确认试验 药品类 药物 药物/毒理学;药物/毒理学试验;药物毒理学试验;药物毒理学试验类 药物类 血;血液 血浆或全血;血浆/血液;血浆或血液 血清、血浆或全血;血清、血浆或血液;血清/血浆/血液 血清或血浆",""
"100906-7","细菌","计数型浓度","时间点","尿液","定量型","培养","微生物学试验类","","","单位体积内的数量或计数;数量型浓度(单位体积);数量或计数型浓度(计数/体积);数量或计数型浓度(单位体积);计数型浓度(单位体积) 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 培养方法 尿;小便;下泉 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"94841-4","钾","物质的量浓度","时间点","尿液^胎儿","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉 时刻;随机;随意;瞬间 胎;超系统 - 胎儿",""
"95074-1","细菌","存在情况或阈值","时间点","支气管肺泡灌洗液","序数型","显微镜检查.光学","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 支气管肺泡洗液 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌",""
"95084-0","C 肽^在进餐之后2小时","质量浓度","时间点","血清/血浆","定量型","","刺激耐受类检测","","","2Hr之后于PC;2小时之后于吃饭;2小时之后于正餐;2小时之后于用餐;2小时之后于膳食;2小时之后于进食;2小时之后于进餐;PC后2Hr;吃饭后2小时;在PC之后2Hr;在吃饭之后2小时;在正餐之后2小时;在用餐之后2小时;在膳食之后2小时;在进食之后2小时;正餐后2小时;用餐后2小时;膳食后2小时;进食后2小时;进餐后2小时;餐后2Hr;餐后2小时;饭后2Hr;饭后2小时 C 型;丙;丙型 PC后;之后于PC;之后于吃饭;之后于正餐;之后于用餐;之后于膳食;之后于进食;之后于进餐;吃饭后;在PC之后;在吃饭之后;在正餐之后;在用餐之后;在膳食之后;在进食之后;正餐后;用餐后;膳食后;进食后;进餐后;餐后;饭后 XXX刺激 - 在...之后 之后于... 前胰岛素 C 肽;胰岛素原 C 肽 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 在...以后 在后 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积) 缩氨酸 血清或血浆",""
"95095-6","胰高血糖素^在进餐之后2小时","质量浓度","时间点","血清/血浆","定量型","","刺激耐受类检测","","","2Hr之后于PC;2小时之后于吃饭;2小时之后于正餐;2小时之后于用餐;2小时之后于膳食;2小时之后于进食;2小时之后于进餐;PC后2Hr;吃饭后2小时;在PC之后2Hr;在吃饭之后2小时;在正餐之后2小时;在用餐之后2小时;在膳食之后2小时;在进食之后2小时;正餐后2小时;用餐后2小时;膳食后2小时;进食后2小时;进餐后2小时;餐后2Hr;餐后2小时;饭后2Hr;饭后2小时 HGF;抗胰岛素;胰增血糖素;高血糖因子;高血糖因素;高血糖素 PC后;之后于PC;之后于吃饭;之后于正餐;之后于用餐;之后于膳食;之后于进食;之后于进餐;吃饭后;在PC之后;在吃饭之后;在正餐之后;在用餐之后;在膳食之后;在进食之后;正餐后;用餐后;膳食后;进食后;进餐后;餐后;饭后 XXX刺激 - 在...之后 之后于... 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 在...以后 在后 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积) 血清或血浆",""
"93432-3","芽生菌属单个未知种 抗原","质量浓度","时间点","支气管肺泡灌洗液","定量型","免疫测定法","微生物学试验类","","","Ag 免疫测定;免疫分析法;免疫检定法;免疫检定;免疫试验;酶免疫测定法;酶免疫测定;酶免疫分析法;酶免疫检定法;酶免疫检定;酶免疫试验 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 子囊酵母菌 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 支气管肺泡洗液 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积) 物种 生物种 芽生菌;芽酵母;芽酵母属;芽生菌单个未知种 芽生菌病 酵母病 酵母菌病",""
